Time [s],Value,Parity Error,Framing Error
34.462502s,0x00,,
34.46374025s,0x00,,
34.46497875s,0x00,,
34.466217s,0x00,,
34.46745525s,0x00,,
34.4686935s,0x00,,
34.46993175s,0x00,,
34.47117025s,0x05,,
34.4724085s,0x00,,
34.47364675s,0x08,,
34.474885s,0x3B,,
34.47612325s,0x11,,
34.47736175s,0x00,,
34.4786s,0x04,,
34.47983825s,0x08,,
34.4810765s,0x01,,
34.48231475s,0x2C,,
34.48355325s,0x32,,
34.4847915s,0x00,,
34.48602975s,0x00,,
34.487268s,0x20,,
34.48850625s,0x06,,
34.48974475s,0x0A,,
34.490983s,0x32,,
34.49222125s,0x00,,
34.4934595s,0xE8,,
34.62915675s,0xFE,,
34.630395s,0x55,,
34.63163325s,0xEF,,
34.6328715s,0x2F,,
34.63410975s,0x7C,,
34.63534825s,0x00,,
34.6365865s,0x00,,
34.63782475s,0x00,,
34.639063s,0x00,,
34.64030125s,0x00,,
34.64153975s,0x00,,
34.642778s,0x00,,
34.64401625s,0x00,,
34.6452545s,0x00,,
34.64649275s,0x00,,
34.64773125s,0x00,,
34.6489695s,0x00,,
34.65020775s,0x00,,
34.651446s,0x00,,
34.65268425s,0x00,,
34.65392275s,0x00,,
34.655161s,0x00,,
34.65639925s,0x00,,
34.6576375s,0x00,,
34.65887575s,0x00,,
34.66011425s,0x00,,
34.6613525s,0x00,,
34.66259075s,0x00,,
34.663829s,0x00,,
34.66506725s,0x00,,
34.66630575s,0x01,,
34.667544s,0x00,,
34.66878225s,0x00,,
34.6700205s,0x00,,
34.67125875s,0x00,,
34.67249725s,0x00,,
34.6737355s,0x00,,
34.67497375s,0x00,,
34.676212s,0x00,,
34.67745025s,0x00,,
34.67868875s,0x00,,
34.679927s,0x00,,
34.68116525s,0x00,,
34.6824035s,0x00,,
34.68364175s,0x00,,
34.68488025s,0x00,,
34.6861185s,0x00,,
34.68735675s,0x00,,
34.688595s,0x00,,
34.68983325s,0x00,,
34.69107175s,0xAC,,
34.8303805s,0xFE,,
34.83161875s,0x55,,
34.832857s,0xEF,,
34.83409525s,0x13,,
34.83533375s,0x7A,,
34.836572s,0x01,,
34.83781025s,0x00,,
34.8390485s,0x00,,
34.84028675s,0x00,,
34.84152525s,0x00,,
34.8427635s,0x00,,
34.84400175s,0x00,,
34.84524s,0x00,,
34.84647825s,0x00,,
34.84771675s,0x00,,
34.848955s,0x00,,
34.85019325s,0x00,,
34.8514315s,0x00,,
34.85266975s,0x00,,
34.85390825s,0x00,,
34.8551465s,0x00,,
34.85638475s,0x00,,
34.857623s,0x8E,,
35.031501s,0xFE,,
35.03273925s,0x55,,
35.03397775s,0xEF,,
35.035216s,0x2F,,
35.03645425s,0x7C,,
35.0376925s,0x00,,
35.03893075s,0x00,,
35.04016925s,0x00,,
35.0414075s,0x00,,
35.04264575s,0x00,,
35.043884s,0x00,,
35.04512225s,0x00,,
35.04636075s,0x00,,
35.047599s,0x00,,
35.04883725s,0x00,,
35.0500755s,0x00,,
35.05131375s,0x00,,
35.05255225s,0x00,,
35.0537905s,0x00,,
35.05502875s,0x00,,
35.056267s,0x00,,
35.0575055s,0x00,,
35.05874375s,0x00,,
35.059982s,0x00,,
35.06122025s,0x00,,
35.0624585s,0x00,,
35.063697s,0x00,,
35.06493525s,0x00,,
35.0661735s,0x00,,
35.06741175s,0x00,,
35.06865s,0x01,,
35.0698885s,0x00,,
35.07112675s,0x00,,
35.072365s,0x00,,
35.07360325s,0x00,,
35.0748415s,0x00,,
35.07608s,0x00,,
35.07731825s,0x00,,
35.0785565s,0x00,,
35.07979475s,0x00,,
35.081033s,0x00,,
35.0822715s,0x00,,
35.08350975s,0x00,,
35.084748s,0x00,,
35.08598625s,0x00,,
35.0872245s,0x00,,
35.088463s,0x00,,
35.08970125s,0x00,,
35.0909395s,0x00,,
35.09217775s,0x00,,
35.093416s,0xAC,,
35.232828s,0xFE,,
35.23406625s,0x55,,
35.23530475s,0xEF,,
35.236543s,0x0D,,
35.23778125s,0x7B,,
35.2390195s,0x00,,
35.240258s,0x00,,
35.24149625s,0x00,,
35.2427345s,0x00,,
35.24397275s,0x00,,
35.245211s,0x00,,
35.2464495s,0x00,,
35.24768775s,0x00,,
35.248926s,0x00,,
35.25016425s,0x00,,
35.2514025s,0x00,,
35.252641s,0x88,,
35.430853s,0xFE,,
35.43209125s,0x55,,
35.4333295s,0xEF,,
35.43456775s,0x2F,,
35.43580625s,0x7C,,
35.4370445s,0x00,,
35.43828275s,0x00,,
35.439521s,0x00,,
35.44075925s,0x00,,
35.44199775s,0x00,,
35.443236s,0x00,,
35.44447425s,0x00,,
35.4457125s,0x00,,
35.446951s,0x00,,
35.44818925s,0x00,,
35.4494275s,0x00,,
35.45066575s,0x00,,
35.451904s,0x00,,
35.4531425s,0x00,,
35.45438075s,0x00,,
35.455619s,0x00,,
35.45685725s,0x00,,
35.4580955s,0x00,,
35.459334s,0x00,,
35.46057225s,0x00,,
35.4618105s,0x00,,
35.46304875s,0x00,,
35.464287s,0x00,,
35.4655255s,0x00,,
35.46676375s,0x00,,
35.468002s,0x01,,
35.46924025s,0x00,,
35.4704785s,0x00,,
35.471717s,0x00,,
35.47295525s,0x00,,
35.4741935s,0x00,,
35.47543175s,0x00,,
35.47667s,0x00,,
35.4779085s,0x00,,
35.47914675s,0x00,,
35.480385s,0x00,,
35.48162325s,0x00,,
35.4828615s,0x00,,
35.4841s,0x00,,
35.48533825s,0x00,,
35.4865765s,0x00,,
35.48781475s,0x00,,
35.489053s,0x00,,
35.4902915s,0x00,,
35.49152975s,0x00,,
35.492768s,0xAC,,
35.635379s,0xFE,,
35.63661725s,0x55,,
35.6378555s,0xEF,,
35.63909375s,0x0B,,
35.640332s,0x77,,
35.6415705s,0x00,,
35.64280875s,0x00,,
35.644047s,0x00,,
35.64528525s,0x00,,
35.6465235s,0x00,,
35.647762s,0x00,,
35.64900025s,0x00,,
35.6502385s,0x00,,
35.65147675s,0x00,,
35.652715s,0x82,,
35.844239s,0xFE,,
35.84547725s,0x55,,
35.8467155s,0xEF,,
35.84795375s,0x2F,,
35.84919225s,0x7C,,
35.8504305s,0x00,,
35.85166875s,0x00,,
35.852907s,0x00,,
35.85414525s,0x00,,
35.85538375s,0x00,,
35.856622s,0x00,,
35.85786025s,0x00,,
35.8590985s,0x00,,
35.86033675s,0x00,,
35.86157525s,0x00,,
35.8628135s,0x00,,
35.86405175s,0x00,,
35.86529s,0x00,,
35.86652825s,0x00,,
35.86776675s,0x00,,
35.869005s,0x00,,
35.87024325s,0x00,,
35.8714815s,0x00,,
35.87271975s,0x00,,
35.87395825s,0x00,,
35.8751965s,0x00,,
35.87643475s,0x00,,
35.877673s,0x00,,
35.87891125s,0x00,,
35.88014975s,0x00,,
35.881388s,0x01,,
35.88262625s,0x00,,
35.8838645s,0x00,,
35.88510275s,0x00,,
35.88634125s,0x00,,
35.8875795s,0x00,,
35.88881775s,0x00,,
35.890056s,0x00,,
35.89129425s,0x00,,
35.89253275s,0x00,,
35.893771s,0x00,,
35.89500925s,0x00,,
35.8962475s,0x00,,
35.897486s,0x00,,
35.89872425s,0x00,,
35.8999625s,0x00,,
35.90120075s,0x00,,
35.902439s,0x00,,
35.9036775s,0x00,,
35.90491575s,0x00,,
35.906154s,0xAC,,
36.0378265s,0xFE,,
36.03906475s,0x55,,
36.04030325s,0xEF,,
36.0415415s,0x2C,,
36.04277975s,0x7D,,
36.044018s,0x00,,
36.04525625s,0x00,,
36.04649475s,0x00,,
36.047733s,0x00,,
36.04897125s,0x00,,
36.0502095s,0x00,,
36.051448s,0x00,,
36.05268625s,0x00,,
36.0539245s,0x00,,
36.05516275s,0x00,,
36.056401s,0x00,,
36.05763925s,0x00,,
36.05887775s,0x00,,
36.060116s,0x00,,
36.06135425s,0x00,,
36.0625925s,0x18,,
36.063831s,0x01,,
36.06506925s,0x00,,
36.0663075s,0x00,,
36.06754575s,0x00,,
36.068784s,0x00,,
36.0700225s,0x00,,
36.07126075s,0x00,,
36.072499s,0x00,,
36.07373725s,0x05,,
36.0749755s,0x00,,
36.076214s,0x08,,
36.07745225s,0x3B,,
36.0786905s,0x11,,
36.07992875s,0x00,,
36.081167s,0x04,,
36.0824055s,0x08,,
36.08364375s,0x01,,
36.084882s,0x2C,,
36.08612025s,0x32,,
36.0873585s,0x00,,
36.088597s,0x00,,
36.08983525s,0x20,,
36.0910735s,0x06,,
36.09231175s,0x0A,,
36.09355s,0x32,,
36.0947885s,0x00,,
36.09602675s,0xE8,,
36.238844s,0xFE,,
36.24008225s,0x55,,
36.2413205s,0xEF,,
36.242559s,0x2F,,
36.24379725s,0x7C,,
36.2450355s,0x00,,
36.24627375s,0x00,,
36.247512s,0x00,,
36.2487505s,0x00,,
36.24998875s,0x00,,
36.251227s,0x00,,
36.25246525s,0x00,,
36.2537035s,0x00,,
36.254942s,0x00,,
36.25618025s,0x00,,
36.2574185s,0x00,,
36.25865675s,0x00,,
36.259895s,0x00,,
36.2611335s,0x00,,
36.26237175s,0x00,,
36.26361s,0x00,,
36.26484825s,0x00,,
36.26608675s,0x00,,
36.267325s,0x00,,
36.26856325s,0x00,,
36.2698015s,0x00,,
36.27103975s,0x00,,
36.27227825s,0x00,,
36.2735165s,0x00,,
36.27475475s,0x00,,
36.275993s,0x01,,
36.27723125s,0x00,,
36.2784695s,0x00,,
36.279708s,0x00,,
36.28094625s,0x00,,
36.2821845s,0x00,,
36.28342275s,0x00,,
36.28466125s,0x00,,
36.2858995s,0x00,,
36.28713775s,0x00,,
36.288376s,0x00,,
36.28961425s,0x00,,
36.29085275s,0x00,,
36.292091s,0x00,,
36.29332925s,0x00,,
36.2945675s,0x00,,
36.29580575s,0x00,,
36.297044s,0x00,,
36.2982825s,0x00,,
36.29952075s,0x00,,
36.300759s,0xAC,,
36.4371785s,0xFE,,
36.43841675s,0x55,,
36.439655s,0xEF,,
36.44089325s,0x13,,
36.44213175s,0x7A,,
36.44337s,0x01,,
36.44460825s,0x00,,
36.4458465s,0x00,,
36.44708475s,0x00,,
36.44832325s,0x00,,
36.4495615s,0x00,,
36.45079975s,0x00,,
36.452038s,0x00,,
36.45327625s,0x00,,
36.45451475s,0x00,,
36.455753s,0x00,,
36.45699125s,0x00,,
36.4582295s,0x00,,
36.45946775s,0x00,,
36.46070625s,0x00,,
36.4619445s,0x00,,
36.46318275s,0x00,,
36.464421s,0x8E,,
36.642014s,0xFE,,
36.64325225s,0x55,,
36.6444905s,0xEF,,
36.64572875s,0x2F,,
36.64696725s,0x7C,,
36.6482055s,0x00,,
36.64944375s,0x00,,
36.650682s,0x00,,
36.65192025s,0x00,,
36.65315875s,0x00,,
36.654397s,0x00,,
36.65563525s,0x00,,
36.6568735s,0x00,,
36.658112s,0x00,,
36.65935025s,0x00,,
36.6605885s,0x00,,
36.66182675s,0x00,,
36.663065s,0x00,,
36.6643035s,0x00,,
36.66554175s,0x00,,
36.66678s,0x00,,
36.66801825s,0x00,,
36.6692565s,0x00,,
36.670495s,0x00,,
36.67173325s,0x00,,
36.6729715s,0x00,,
36.67420975s,0x00,,
36.675448s,0x00,,
36.6766865s,0x00,,
36.67792475s,0x00,,
36.679163s,0x01,,
36.68040125s,0x00,,
36.6816395s,0x00,,
36.682878s,0x00,,
36.68411625s,0x00,,
36.6853545s,0x00,,
36.68659275s,0x00,,
36.687831s,0x00,,
36.6890695s,0x00,,
36.69030775s,0x00,,
36.691546s,0x00,,
36.69278425s,0x00,,
36.6940225s,0x00,,
36.695261s,0x00,,
36.69649925s,0x00,,
36.6977375s,0x00,,
36.69897575s,0x00,,
36.700214s,0x00,,
36.7014525s,0x00,,
36.70269075s,0x00,,
36.703929s,0xAC,,
36.8398325s,0xFE,,
36.84107075s,0x55,,
36.842309s,0xEF,,
36.84354725s,0x0D,,
36.84478575s,0x7B,,
36.846024s,0x00,,
36.84726225s,0x00,,
36.8485005s,0x00,,
36.849739s,0x00,,
36.85097725s,0x00,,
36.8522155s,0x00,,
36.85345375s,0x00,,
36.854692s,0x00,,
36.85593025s,0x00,,
36.85716875s,0x00,,
36.858407s,0x00,,
36.85964525s,0x88,,
37.04342975s,0xFE,,
37.044668s,0x55,,
37.04590625s,0xEF,,
37.0471445s,0x2F,,
37.048383s,0x7C,,
37.04962125s,0x00,,
37.0508595s,0x00,,
37.05209775s,0x00,,
37.053336s,0x00,,
37.0545745s,0x00,,
37.05581275s,0x00,,
37.057051s,0x00,,
37.05828925s,0x00,,
37.0595275s,0x00,,
37.060766s,0x00,,
37.06200425s,0x00,,
37.0632425s,0x00,,
37.06448075s,0x00,,
37.065719s,0x00,,
37.0669575s,0x00,,
37.06819575s,0x00,,
37.069434s,0x00,,
37.07067225s,0x00,,
37.07191075s,0x00,,
37.073149s,0x00,,
37.07438725s,0x00,,
37.0756255s,0x00,,
37.07686375s,0x00,,
37.07810225s,0x00,,
37.0793405s,0x00,,
37.08057875s,0x01,,
37.081817s,0x00,,
37.08305525s,0x00,,
37.08429375s,0x00,,
37.085532s,0x00,,
37.08677025s,0x00,,
37.0880085s,0x00,,
37.08924675s,0x00,,
37.09048525s,0x00,,
37.0917235s,0x00,,
37.09296175s,0x00,,
37.0942s,0x00,,
37.09543825s,0x00,,
37.09667675s,0x00,,
37.097915s,0x00,,
37.09915325s,0x00,,
37.1003915s,0x00,,
37.10162975s,0x00,,
37.10286825s,0x00,,
37.1041065s,0x00,,
37.10534475s,0xAC,,
37.2667365s,0xFE,,
37.26797475s,0x55,,
37.26921325s,0xEF,,
37.2704515s,0x0B,,
37.27168975s,0x77,,
37.272928s,0x00,,
37.27416625s,0x00,,
37.27540475s,0x00,,
37.276643s,0x00,,
37.27788125s,0x00,,
37.2791195s,0x00,,
37.28035775s,0x00,,
37.28159625s,0x00,,
37.2828345s,0x00,,
37.28407275s,0x82,,
37.44794125s,0xFE,,
37.4491795s,0x55,,
37.45041775s,0xEF,,
37.451656s,0x2F,,
37.4528945s,0x7C,,
37.45413275s,0x00,,
37.455371s,0x00,,
37.45660925s,0x00,,
37.4578475s,0x00,,
37.459086s,0x00,,
37.46032425s,0x00,,
37.4615625s,0x00,,
37.46280075s,0x00,,
37.464039s,0x00,,
37.4652775s,0x00,,
37.46651575s,0x00,,
37.467754s,0x00,,
37.46899225s,0x00,,
37.4702305s,0x00,,
37.471469s,0x00,,
37.47270725s,0x00,,
37.4739455s,0x00,,
37.47518375s,0x00,,
37.476422s,0x00,,
37.4776605s,0x00,,
37.47889875s,0x00,,
37.480137s,0x00,,
37.48137525s,0x00,,
37.4826135s,0x00,,
37.483852s,0x00,,
37.48509025s,0x01,,
37.4863285s,0x00,,
37.48756675s,0x00,,
37.48880525s,0x00,,
37.4900435s,0x00,,
37.49128175s,0x00,,
37.49252s,0x00,,
37.49375825s,0x00,,
37.49499675s,0x00,,
37.496235s,0x00,,
37.49747325s,0x00,,
37.4987115s,0x00,,
37.49994975s,0x00,,
37.50118825s,0x00,,
37.5024265s,0x00,,
37.50366475s,0x00,,
37.504903s,0x00,,
37.50614125s,0x00,,
37.50737975s,0x00,,
37.508618s,0x00,,
37.50985625s,0xAC,,
37.63771075s,0xFE,,
37.638949s,0x55,,
37.64018725s,0xEF,,
37.64142575s,0x2C,,
37.642664s,0x7D,,
37.64390225s,0x00,,
37.6451405s,0x00,,
37.64637875s,0x00,,
37.64761725s,0x00,,
37.6488555s,0x00,,
37.65009375s,0x00,,
37.651332s,0x00,,
37.65257025s,0x00,,
37.65380875s,0x00,,
37.655047s,0x00,,
37.65628525s,0x00,,
37.6575235s,0x00,,
37.65876175s,0x00,,
37.66000025s,0x00,,
37.6612385s,0x00,,
37.66247675s,0x18,,
37.663715s,0x01,,
37.66495325s,0x00,,
37.66619175s,0x00,,
37.66743s,0x00,,
37.66866825s,0x00,,
37.6699065s,0x00,,
37.67114475s,0x00,,
37.67238325s,0x00,,
37.6736215s,0x05,,
37.67485975s,0x00,,
37.676098s,0x08,,
37.67733625s,0x3B,,
37.67857475s,0x11,,
37.679813s,0x00,,
37.68105125s,0x04,,
37.6822895s,0x08,,
37.68352775s,0x01,,
37.68476625s,0x2C,,
37.6860045s,0x32,,
37.68724275s,0x00,,
37.688481s,0x00,,
37.68971925s,0x20,,
37.69095775s,0x06,,
37.692196s,0x0A,,
37.69343425s,0x32,,
37.6946725s,0x00,,
37.69591075s,0xE8,,
37.83986325s,0xFE,,
37.8411015s,0x55,,
37.84234s,0xEF,,
37.84357825s,0x2F,,
37.8448165s,0x7C,,
37.84605475s,0x00,,
37.847293s,0x00,,
37.8485315s,0x00,,
37.84976975s,0x00,,
37.851008s,0x00,,
37.85224625s,0x00,,
37.8534845s,0x00,,
37.854723s,0x00,,
37.85596125s,0x00,,
37.8571995s,0x00,,
37.85843775s,0x00,,
37.859676s,0x00,,
37.8609145s,0x00,,
37.86215275s,0x00,,
37.863391s,0x00,,
37.86462925s,0x00,,
37.8658675s,0x00,,
37.867106s,0x00,,
37.86834425s,0x00,,
37.8695825s,0x00,,
37.87082075s,0x00,,
37.872059s,0x00,,
37.8732975s,0x00,,
37.87453575s,0x00,,
37.875774s,0x00,,
37.87701225s,0x01,,
37.87825075s,0x00,,
37.879489s,0x00,,
37.88072725s,0x00,,
37.8819655s,0x00,,
37.88320375s,0x00,,
37.88444225s,0x00,,
37.8856805s,0x00,,
37.88691875s,0x00,,
37.888157s,0x00,,
37.88939525s,0x00,,
37.89063375s,0x00,,
37.891872s,0x00,,
37.89311025s,0x00,,
37.8943485s,0x00,,
37.89558675s,0x00,,
37.89682525s,0x00,,
37.8980635s,0x00,,
37.89930175s,0x00,,
37.90054s,0x00,,
37.90177825s,0xAC,,
38.0396425s,0xFE,,
38.04088075s,0x55,,
38.042119s,0xEF,,
38.04335725s,0x13,,
38.04459575s,0x7A,,
38.045834s,0x01,,
38.04707225s,0x00,,
38.0483105s,0x00,,
38.04954875s,0x00,,
38.05078725s,0x00,,
38.0520255s,0x00,,
38.05326375s,0x00,,
38.054502s,0x00,,
38.05574025s,0x00,,
38.05697875s,0x00,,
38.058217s,0x00,,
38.05945525s,0x00,,
38.0606935s,0x00,,
38.06193175s,0x00,,
38.06317025s,0x00,,
38.0644085s,0x00,,
38.06564675s,0x00,,
38.066885s,0x8E,,
38.240763s,0xFE,,
38.24200125s,0x55,,
38.24323975s,0xEF,,
38.244478s,0x2F,,
38.24571625s,0x7C,,
38.2469545s,0x00,,
38.24819275s,0x00,,
38.24943125s,0x00,,
38.2506695s,0x00,,
38.25190775s,0x00,,
38.253146s,0x00,,
38.2543845s,0x00,,
38.25562275s,0x00,,
38.256861s,0x00,,
38.25809925s,0x00,,
38.2593375s,0x00,,
38.260576s,0x00,,
38.26181425s,0x00,,
38.2630525s,0x00,,
38.26429075s,0x00,,
38.265529s,0x00,,
38.2667675s,0x00,,
38.26800575s,0x00,,
38.269244s,0x00,,
38.27048225s,0x00,,
38.2717205s,0x00,,
38.272959s,0x00,,
38.27419725s,0x00,,
38.2754355s,0x00,,
38.27667375s,0x00,,
38.277912s,0x01,,
38.2791505s,0x00,,
38.28038875s,0x00,,
38.281627s,0x00,,
38.28286525s,0x00,,
38.2841035s,0x00,,
38.285342s,0x00,,
38.28658025s,0x00,,
38.2878185s,0x00,,
38.28905675s,0x00,,
38.290295s,0x00,,
38.2915335s,0x00,,
38.29277175s,0x00,,
38.29401s,0x00,,
38.29524825s,0x00,,
38.29648675s,0x00,,
38.297725s,0x00,,
38.29896325s,0x00,,
38.3002015s,0x00,,
38.30143975s,0x00,,
38.302678s,0xAC,,
38.44436025s,0xFE,,
38.4455985s,0x55,,
38.446837s,0xEF,,
38.44807525s,0x0D,,
38.4493135s,0x7B,,
38.45055175s,0x00,,
38.45179s,0x00,,
38.4530285s,0x00,,
38.45426675s,0x00,,
38.455505s,0x00,,
38.45674325s,0x00,,
38.4579815s,0x00,,
38.45922s,0x00,,
38.46045825s,0x00,,
38.4616965s,0x00,,
38.46293475s,0x00,,
38.46417325s,0x88,,
38.64290125s,0xFE,,
38.6441395s,0x55,,
38.64537775s,0xEF,,
38.646616s,0x2F,,
38.64785425s,0x7C,,
38.64909275s,0x00,,
38.650331s,0x00,,
38.65156925s,0x00,,
38.6528075s,0x00,,
38.65404575s,0x00,,
38.65528425s,0x00,,
38.6565225s,0x00,,
38.65776075s,0x00,,
38.658999s,0x00,,
38.66023725s,0x00,,
38.66147575s,0x00,,
38.662714s,0x00,,
38.66395225s,0x00,,
38.6651905s,0x00,,
38.66642875s,0x00,,
38.66766725s,0x00,,
38.6689055s,0x00,,
38.67014375s,0x00,,
38.671382s,0x00,,
38.6726205s,0x00,,
38.67385875s,0x00,,
38.675097s,0x00,,
38.67633525s,0x00,,
38.6775735s,0x00,,
38.67881175s,0x00,,
38.68005025s,0x01,,
38.6812885s,0x00,,
38.68252675s,0x00,,
38.683765s,0x00,,
38.68500325s,0x00,,
38.68624175s,0x00,,
38.68748s,0x00,,
38.68871825s,0x00,,
38.6899565s,0x00,,
38.691195s,0x00,,
38.69243325s,0x00,,
38.6936715s,0x00,,
38.69490975s,0x00,,
38.696148s,0x00,,
38.6973865s,0x00,,
38.69862475s,0x00,,
38.699863s,0x00,,
38.70110125s,0x00,,
38.7023395s,0x00,,
38.703578s,0x00,,
38.70481625s,0xAC,,
38.8476335s,0xFE,,
38.84887175s,0x55,,
38.85011s,0xEF,,
38.8513485s,0x0B,,
38.85258675s,0x77,,
38.853825s,0x00,,
38.85506325s,0x00,,
38.8563015s,0x00,,
38.85754s,0x00,,
38.85877825s,0x00,,
38.8600165s,0x00,,
38.86125475s,0x00,,
38.862493s,0x00,,
38.8637315s,0x00,,
38.86496975s,0x82,,
39.04638075s,0xFE,,
39.047619s,0x55,,
39.04885725s,0xEF,,
39.0500955s,0x2F,,
39.051334s,0x7C,,
39.05257225s,0x00,,
39.0538105s,0x00,,
39.05504875s,0x00,,
39.056287s,0x00,,
39.0575255s,0x00,,
39.05876375s,0x00,,
39.060002s,0x00,,
39.06124025s,0x00,,
39.06247875s,0x00,,
39.063717s,0x00,,
39.06495525s,0x00,,
39.0661935s,0x00,,
39.06743175s,0x00,,
39.06867025s,0x00,,
39.0699085s,0x00,,
39.07114675s,0x00,,
39.072385s,0x00,,
39.07362325s,0x00,,
39.07486175s,0x00,,
39.0761s,0x00,,
39.07733825s,0x00,,
39.0785765s,0x00,,
39.07981475s,0x00,,
39.08105325s,0x00,,
39.0822915s,0x00,,
39.08352975s,0x01,,
39.084768s,0x00,,
39.08600625s,0x00,,
39.08724475s,0x00,,
39.088483s,0x00,,
39.08972125s,0x00,,
39.0909595s,0x00,,
39.09219775s,0x00,,
39.09343625s,0x00,,
39.0946745s,0x00,,
39.09591275s,0x00,,
39.097151s,0x00,,
39.09838925s,0x00,,
39.09962775s,0x00,,
39.100866s,0x00,,
39.10210425s,0x00,,
39.1033425s,0x00,,
39.10458075s,0x00,,
39.10581925s,0x00,,
39.1070575s,0x00,,
39.10829575s,0xAC,,
39.24853325s,0xFE,,
39.24977175s,0x55,,
39.25101s,0xEF,,
39.25224825s,0x2C,,
39.2534865s,0x7D,,
39.25472475s,0x00,,
39.25596325s,0x00,,
39.2572015s,0x00,,
39.25843975s,0x00,,
39.259678s,0x00,,
39.26091625s,0x00,,
39.26215475s,0x00,,
39.263393s,0x00,,
39.26463125s,0x00,,
39.2658695s,0x00,,
39.26710775s,0x00,,
39.26834625s,0x00,,
39.2695845s,0x00,,
39.27082275s,0x00,,
39.272061s,0x00,,
39.27329925s,0x18,,
39.27453775s,0x01,,
39.275776s,0x00,,
39.27701425s,0x00,,
39.2782525s,0x00,,
39.27949075s,0x00,,
39.28072925s,0x00,,
39.2819675s,0x00,,
39.28320575s,0x00,,
39.284444s,0x05,,
39.28568225s,0x00,,
39.28692075s,0x08,,
39.288159s,0x3B,,
39.28939725s,0x11,,
39.2906355s,0x00,,
39.29187375s,0x04,,
39.29311225s,0x08,,
39.2943505s,0x01,,
39.29558875s,0x2C,,
39.296827s,0x32,,
39.29806525s,0x00,,
39.29930375s,0x00,,
39.300542s,0x20,,
39.30178025s,0x06,,
39.3030185s,0x0A,,
39.30425675s,0x32,,
39.30549525s,0x00,,
39.3067335s,0xE8,,
39.44232725s,0xFE,,
39.44356575s,0x55,,
39.444804s,0xEF,,
39.44604225s,0x2F,,
39.4472805s,0x7C,,
39.44851875s,0x00,,
39.44975725s,0x00,,
39.4509955s,0x00,,
39.45223375s,0x00,,
39.453472s,0x00,,
39.4547105s,0x00,,
39.45594875s,0x00,,
39.457187s,0x00,,
39.45842525s,0x00,,
39.4596635s,0x00,,
39.46090175s,0x00,,
39.46214025s,0x00,,
39.4633785s,0x00,,
39.46461675s,0x00,,
39.465855s,0x00,,
39.4670935s,0x00,,
39.46833175s,0x00,,
39.46957s,0x00,,
39.47080825s,0x00,,
39.4720465s,0x00,,
39.473285s,0x00,,
39.47452325s,0x00,,
39.4757615s,0x00,,
39.47699975s,0x00,,
39.478238s,0x00,,
39.4794765s,0x01,,
39.48071475s,0x00,,
39.481953s,0x00,,
39.48319125s,0x00,,
39.4844295s,0x00,,
39.485668s,0x00,,
39.48690625s,0x00,,
39.4881445s,0x00,,
39.48938275s,0x00,,
39.490621s,0x00,,
39.4918595s,0x00,,
39.49309775s,0x00,,
39.494336s,0x00,,
39.49557425s,0x00,,
39.4968125s,0x00,,
39.498051s,0x00,,
39.49928925s,0x00,,
39.5005275s,0x00,,
39.50176575s,0x00,,
39.503004s,0x00,,
39.5042425s,0xAC,,
39.645615s,0xFE,,
39.64685325s,0x55,,
39.64809175s,0xEF,,
39.64933s,0x13,,
39.65056825s,0x7A,,
39.6518065s,0x01,,
39.65304475s,0x00,,
39.65428325s,0x00,,
39.6555215s,0x00,,
39.65675975s,0x00,,
39.657998s,0x00,,
39.65923625s,0x00,,
39.66047475s,0x00,,
39.661713s,0x00,,
39.66295125s,0x00,,
39.6641895s,0x00,,
39.66542775s,0x00,,
39.66666625s,0x00,,
39.6679045s,0x00,,
39.66914275s,0x00,,
39.670381s,0x00,,
39.67161925s,0x00,,
39.67285775s,0x8E,,
39.84364s,0xFE,,
39.84487825s,0x55,,
39.8461165s,0xEF,,
39.84735475s,0x2F,,
39.848593s,0x7C,,
39.8498315s,0x00,,
39.85106975s,0x00,,
39.852308s,0x00,,
39.85354625s,0x00,,
39.8547845s,0x00,,
39.856023s,0x00,,
39.85726125s,0x00,,
39.8584995s,0x00,,
39.85973775s,0x00,,
39.860976s,0x00,,
39.8622145s,0x00,,
39.86345275s,0x00,,
39.864691s,0x00,,
39.86592925s,0x00,,
39.86716775s,0x00,,
39.868406s,0x00,,
39.86964425s,0x00,,
39.8708825s,0x00,,
39.87212075s,0x00,,
39.87335925s,0x00,,
39.8745975s,0x00,,
39.87583575s,0x00,,
39.877074s,0x00,,
39.87831225s,0x00,,
39.87955075s,0x00,,
39.880789s,0x01,,
39.88202725s,0x00,,
39.8832655s,0x00,,
39.88450375s,0x00,,
39.88574225s,0x00,,
39.8869805s,0x00,,
39.88821875s,0x00,,
39.889457s,0x00,,
39.89069525s,0x00,,
39.89193375s,0x00,,
39.893172s,0x00,,
39.89441025s,0x00,,
39.8956485s,0x00,,
39.89688675s,0x00,,
39.89812525s,0x00,,
39.8993635s,0x00,,
39.90060175s,0x00,,
39.90184s,0x00,,
39.9030785s,0x00,,
39.90431675s,0x00,,
39.905555s,0xAC,,
40.05776275s,0xFE,,
40.059001s,0x55,,
40.06023925s,0xEF,,
40.06147775s,0x0D,,
40.062716s,0x7B,,
40.06395425s,0x00,,
40.0651925s,0x00,,
40.06643075s,0x00,,
40.06766925s,0x00,,
40.0689075s,0x00,,
40.07014575s,0x00,,
40.071384s,0x00,,
40.07262225s,0x00,,
